title,text
Randy Butcher,A Nero Wolfe Mystery
Randy Butcher,Between: Get Out of Town
Pete Duel,The Hell with Heroes
Pete Duel,Cannon for Cordoba
Lynn Theel,Humanoids from the Deep
Lynn Theel,Without Warning
James Hampton,Soldier Blue
James Hampton,The Longest Yard
Pierre Mondy,En légitime défense
Pierre Mondy,Week-end à Zuydcoote
Barry Cassin,The Count of Monte Cristo
Barry Cassin,Byzantium
JB Blanc,A Cat in Paris
JB Blanc,War Dogs
Skelton Knaggs,Isle of the Dead
Terence Alexander,The Edgar Wallace Mystery Theatre: Man At The Carlton Tower
Terence Alexander,The Vault of Horror Fenton Breedley:
Edward Tudor-Pole,Straight to Hell
Edward Tudor-Pole,Kull the Conqueror
Gary Allen,Pandemonium
Gary Allen,Fright Night Part 2
Chandra West,The Salton Sea
Chandra West,White Noise
Rick Roberts,Between: War
Rick Roberts,Republic of Doyle: Expansion
Anthony Sharp,The Edgar Wallace Mystery Theatre: The Clue Of The Silver Key
Anthony Sharp,Invasion
Lou Perryman,The Cellar
Charlie Heaton,Shut In
Charlie Heaton,Marrowbone
David Bauer,The Edgar Wallace Mystery Theatre: Flat Two
David Bauer,Torture Garden
José Bódalo,Companeros
Jany Clair,The Planets Against Us
Jany Clair,Hercules Against the Moon Men
Kelly Baker,Don't Open Till Christmas
Kelly Baker,Slaughter High
Lewis Tan,Deadpool 2
Fay Baker,"""She Devil"""
Magda Miller,Behind the Headlines
Magda Miller,Town On Trial
Del Tenney,You Wanna Know a Secret?
Neil McCarthy (I),Where Eagles Dare
Neil McCarthy (I),Clash of the Titans
Christofer de Oni,Revenge
Christofer de Oni,Blown Away
Caitlin Clarke,Penn & Teller Get Killed
Caitlin Clarke,Blown Away
Aamir Khan,Mangal Pandey: The Rising
Aamir Khan,Qayamat Se Qayamat Tak
Maribel Hidalgo,A Town Called Hell
Maribel Hidalgo,Night of the Skull
Sarah Deakins,The Unsaid
Sarah Deakins,Hollow Man 2
Samantha Hill,Bad Meat
Samantha Hill,The Editor
Jun Usami,The Mad Fox
Jun Usami,The Vampire Doll
Tadao Futami,The Vampire Doll
Tadao Futami,Lake of Dracula
Mika Katsuragi,Lake of Dracula
Mika Katsuragi,Evil of Dracula
John Rothman,Gettysburg
John Rothman,United 93
Cameron Dye,Heated Vengeance
Cameron Dye,Out of the Dark
Van Quattro,L.A Bounty
Van Quattro,"Silent Night, Deadly Night 5: The Toy Maker"
Tom Signorelli,Hickey & Boggs
Tom Signorelli,Thief
Lotte Lenya,From Russia with Love
Thea Trinidad,Self Storage
Thea Trinidad,Army of the Damned
David Bickford,True Blood
Stephanie Michael,Babysitter Massacre
Terry Chen,Chaos
Terry Chen,Godzilla
Tara Clark (II),Scarewaves
Jessica Cauffiel,Urban Legends: Final Cut
Jessica Cauffiel,Valentine
Jim Haynie,Staying Together
Angela Sarafyan,The Promise
Angela Sarafyan,Reminiscence
Orazio Orlando,The Perfume of the Lady in Black
Orazio Orlando,Highway Racer
Michael Gaston,Sudden Death
Debralee Scott,Dirty Harry
Debralee Scott,Pandemonium
A. Russell Andrews,CSI: Miami
Graham McTavish,Middle Men
Graham McTavish,Aquaman
Angela Bettis,May
Angela Bettis,The Woman
Henry Victor,King of the Zombies
Yaniv Sharon,Terror Firmer
Yaniv Sharon,Citizen Toxie: The Toxic Avenger IV
Tawanda Manyimo,The Rover
Tawanda Manyimo,The Meg
Jay Chou,Curse of the Golden Flower
Jay Chou,The Viral Factor
Russ Clark,Mr. Moto's Gamble
Russ Clark,Wake Island
Danielle C. Ryan,Hunger Games: The Second Quarter Quell
Danielle C. Ryan,Fire City: End of Days
Tatsuya Mihashi,None But the Brave
Tatsuya Mihashi,Dolls
Benson Fong,Our Man Flint
Jacques Herlin,Plot of Fear
Jacques Herlin,Ironmaster
Randall William Cook,The Lord of the Rings: The Fellowship of the Ring
Randall William Cook,King Kong
Rick Porras,The Lord of the Rings: The Return of the King
Rick Porras,King Kong
John Napier,Rough Night In Jericho
Cassidy Freeman,YellowBrickRoad
Cassidy Freeman,Fender Bender
Roberto Contreras,The Dark
Roberto Contreras,Scarface
Ron Moody,The Strange Case of the End of Civilization As We Know It
Ron Moody,Wrong Is Right
Keri Russell,Mission: Impossible III
Keri Russell,Dark Skies
Richard Harmon,Trick 'r Treat
Richard Harmon,Dear Mr. Gacy
Patrick Gilmore,Trick 'r Treat
Patrick Gilmore,Recoil 
Amanda Righetti,Angel Blade
Amanda Righetti,Friday the 13th
Nando Gazzolo,Django Shoots First
Nando Gazzolo,The Hills Run Red
Mark Lutz,Victor
Mark Lutz,Bitch Slap
Elaine Stritch,Who Killed Teddy Bear?
Elaine Stritch,ParaNorman
Ralph Dumke,Massacre Canyon
Ralph Dumke,Invasion of the Body Snatchers
Crispin Freeman,Oldboy
Crispin Freeman,Fate/stay Night: Heaven's Feel - III. spring song
Susan Blommaert,Pet Sematary
Susan Blommaert,United 93
Danny Lima,Who Is Cletis Tout?
Danny Lima,The Big Hit
Robert Earl Jones,The Sting
Robert Earl Jones,Proof of Man
Kazuo Mori,Gamera: The Giant Monster
Kazuo Mori,Gamera vs. Barugon 
Ken Niles,The Fat Man
Ronan Vibert,Tale of the Mummy
Ronan Vibert,Shadow of the Vampire
Satoshi Niizuma,Fudoh: The Next Generation
Satoshi Niizuma,Ichi the Killer
Hazel Court,The Premature Burial
Hazel Court,Masque of the Red Death
Rosie Day,Howl
Kar Lok Chin,Once Upon a Time in China IV
Kar Lok Chin,"Lust, Caution"
Rain Phoenix,Even Cowgirls Get the Blues
Rain Phoenix,O
Bjørn Floberg,Insomnia
Bjørn Floberg,Kingsman: The Secret Service
Trent Haaga,Tales of Halloween 2015
John DeSantis,Thirteen Ghosts
John DeSantis,The Hole
Lindsay Frost,Dead Heat
Lindsay Frost,Collateral Damage
Sarah Lancaster,Lovers Lane
Sarah Lancaster,Devil in the Flesh 2
Josh Cowdery,Godzilla
Tsugumi Nagasawa,Grotesque
Phil Daniels,Zulu Dawn
Phil Daniels,The Bride
Ian Hanlin,Afflicted
Ian Hanlin,Sausage Party
David Rees Snell,Exit Speed
David Rees Snell,The Cheerleader Murders
Marie-Josée Croze,Munich
Marie-Josée Croze,Jacquou le croquant
Michael Golden,Calling Paul Temple
Michael Golden,Cross Channel
Carol Cummings,Lance Dance
Carol Cummings,Psycho Cop 2
Ed Stoppard,The Pianist
Tony Donno,Higher Learning
Tony Donno,Pearl Harbor
Ana Claudia Talancon,Alone with Her
Ana Claudia Talancon,One Missed Call
Martha Gehman,A Kiss Before Dying
Ramon Ardid,Female Vampire
Ramon Ardid,Women Behind Bars
John Enos III,Phone Booth
John Enos III,Missionary Man
Tracy Tweed,Sunset Heat
Tracy Tweed,Night Rhythms
Jennifer Coolidge,Plump Fiction
Jennifer Coolidge,Epic Movie
Owen Campbell,Riding Shotgun
Owen Campbell,Depraved
Daniel Moncada,Blood Father
Jeremy Allen White,Chasing You
Jeremy Allen White,The Rental
Lynda Bellingham,Sweeney!
Lynda Bellingham,The Romanovs: An Imperial Family
Brad Leland,Blood Rage
Brad Leland,The Domestics
Manuel Zarzo,The Ugly Ones
Manuel Zarzo,Angel of Death
Ophelia Lovibond,Guardians of the Galaxy
Ophelia Lovibond,The Autopsy of Jane Doe
Tracey Ullman,Into the Woods
Rosemary Murphy,Walking Tall
Rosemary Murphy,Dust
Matt Letscher,The Mask of Zorro
Matt Letscher,13 Hours: The Secret Soldiers of Benghazi
Alex Cserhart,Troma's War
Alex Cserhart,The Toxic Avenger Part II
Jack Carter (I),Alligator
Jack Carter (I),Sexpot
Dick Scott,"S.O.S. Coast Guard Ch.2, Barrage of Death"
Dick Scott,"Secret Agent X-9 Ch. 10, Japanese Burial"
Brett Rickaby,Bereavement
Brett Rickaby,The Crazies
Noah LeGros,Depraved
Noah LeGros,The Beach House
William Gregory Lee,Blood of Beasts
William Gregory Lee,Bitch Slap
Kyle McCulloch,Tales from the Gimli Hospital
Nada Despotovich,The First Power
Nada Despotovich,Plump Fiction
Daniel R. Hill,Wrong Turn
Keong Sim,Olympus Has Fallen
Keong Sim,Breaking News in Yuba County
Erik Stocklin,Donner Pass
Erik Stocklin,High Voltage
Téa Leoni,Deep Impact
Téa Leoni,People I Know
Luis Moncada,Sabotage
James Staszkiel,Eye of the Tiger
James Staszkiel,Nothing But Trouble
Charlotte Ayanna,Jawbreaker
Charlotte Ayanna,The Rage: Carrie 2
Tómas Lemarquis,Snowpiercer
Tómas Lemarquis,3 Days to Kill
Philippe Bergeron,Plump Fiction
Philippe Bergeron,Godzilla
Brian Doyle-Murray,The Razor`s Edge
Brian Doyle-Murray,JFK
Karla Tamburrelli,Nothing But Trouble
Karla Tamburrelli,Plump Fiction
Simbi Khali,Vampire in Brooklyn
Simbi Khali,Plump Fiction
Ania Zalewski,Revamped
Paula Jai Parker,True Blood
Paula Jai Parker,Ray Donovan
Malcolm-Jamal Warner,Drop Zone
Malcolm-Jamal Warner,Fool's Gold
Miriam Flynn,The Land Before Time XIII: The Widsom of Friends
Krista Allen,The Final Destination
Krista Allen,The Perfect Mother
Leo Bill,28 Days Later
Leo Bill,The Fall
Mei Melançon,Pathology
Don Backy,Mafia Connection
Don Backy,Rabid Dogs
Jamie McShane,Hostage
Brad Weston,Rough Night In Jericho
Rik Mayall,The Princess And The Goblin
Rik Mayall,Harry Potter and the Sorcerer's Stone
Paul Sanchez,Friday the 13th: The Series
Dustin Ingram,True Blood
Walter Scott,The Glory Guys
Jake Epstein,Love Letter from an Open Grave
Jake Epstein,FANatic
Holly Palance,The Omen
Holly Palance,The Comeback
Liz Smith,Keeping Mum
Liz Smith,City of Ember
Jackie Cooper,The Return of Frank James
Jackie Cooper,Journey Into Fear
Barbara Gordon,Cube²: Hypercube
Barbara Gordon,Skinwalkers
Seychelle Gabriel,The Last Airbender
Edward Earle,Little Miss Marker
Edward Earle,The Green Hornet Ch. 1
John Forgeham,Sheena
John Forgeham,Kiss of the Dragon
Sonny Barnes,Golden Needles
Sonny Barnes,Truck Turner
Ramon Estevez,Alligator II: The Mutation
Sheila Kelley,Pure Luck
Sheila Kelley,The Guest
Philip Barantini,Ned Kelly
Roger C. Carmel,The Silencers
Karen Sheperd,Righting Wrongs
Karen Sheperd,Firestorm
Paul Lazar,Married to the Mob
Paul Lazar,Snowpiercer
Ezra Masters,NCIS: Outlaws and In-Laws
Ezra Masters,True Blood
Sergi Lopez,With a Friend Like Harry
Sergi Lopez,Pan's Labyrinth 
Peter Breck,The Glory Guys
Peter Breck,The Unnamable II: The Statement of Randolph Carter
Josh Stamberg,Legion
Josh Stamberg,Pacific Rim: Uprising
Alex Vitale,Strike Commando
Alex Vitale,Beyond the Door III
Michael Witney,The Way West
Michael Witney,Doc
Michael Fairman,Dead Silence
Rachael Taylor,See No Evil
Rachael Taylor,The Darkest Hour
Jon Hall,The Invisible Man's Revenge
Jon Hall,The Beach Girls and the Monster
Frances O'Connor,A.I.: Artificial Intelligence
Frances O'Connor,The Conjuring 2
Dieter Laser,The Lost Honour of Katharina Blum
Dieter Laser,The Human Centipede
Samantha Hahn,Blood Night: The Legend of Mary Hatchet
Samantha Hahn,Bloody Slumber Party
Leon Greene,Flash Gordon
Leon Greene,Return of the Three Musketeers
Claude Perron,Cortex
Claude Perron,La Horde
Alison Lohman,Drag Me to Hell
Christine Evangelista,Underground
Christine Evangelista,Red Butterfly
Oliver MacGreevy,Flash Gordon
Jo Prestia,Total Western
Jo Prestia,La Horde
Vince Viverito,The Untouchables
Vince Viverito,Ghost Dog: The Way of the Samurai
Brad Carter,Black Mass
Brad Carter,Old Henry
Joe Seneca,The Blob
Ellen Hollman,Love and Monsters
Wanda Sykes,Harley Quinn
Simon Northwood,UKM: The Ultimate Killing Machine
Simon Northwood,Random Acts of Violence
Vinny Vella,Casino
Vinny Vella,Ghost Dog: The Way of the Samurai
Tomer Sisley,Sleepless Night
Tomer Sisley,Don't Look Up
Ryô,Azumi
Ryô,Goemon
James Millington,Darkman II: The Return of Durant
James Millington,The Void
Page Kennedy,S.W.A.T.
Page Kennedy,Freaky Deaky
Candy Candido,Hey Good Lookin'
Candy Candido,The Great Mouse Detective
Hugh Laurie,The Man in the Iron Mask
Hugh Laurie,Tomorrowland
James Sampson,Escape from the Bronx
James Sampson,Zombie 4
Kim Delaney,Darkman II: The Return of Durant
Kim Delaney,Mission to Mars
Jack Conley,Heaven's Gate
Jack Conley,The Purge: Anarchy
Yûma Ishigaki,Azumi 2: Love or Death
Yûma Ishigaki,13 Assassins
Brie Mattson,Cold Cabin
Brie Mattson,D-Railed
Patrick Ligardes,Frontier
Patrick Ligardes,Hitman
Christopher Michael,Posse
Christopher Michael,Drive
Arsher Ali,Four Lions
Arsher Ali,The Ritual
Shelley Hennig,Ouija
Shelley Hennig,Unfriended
Roy Horan,Game of Death II
Russell Dennis Lewis,Blood Night: The Legend of Mary Hatchet
Russell Dennis Lewis,Midway
Tahar Rahim,The Eagle
Tahar Rahim,Mary Magdalene
Julius LeFlore,Maximum Overdrive
Julius LeFlore,The Monster Squad
Tuesday Weld,A Safe Place
Tuesday Weld,Feeling Minnesota
Ivan Triesault,Border River
Ivan Triesault,Batman
Joseph Rigano,Ghost Dog: Way of the Samurai
Joseph Rigano,Anaylze This
Jamie Campbell Bower,London Boulevard
Jamie Campbell Bower,Game of Thrones
Frank Minucci,Carlito's Way
Frank Minucci,Ghost Dog: The Way of the Samurai
Richard Liberty,The Crazies
Richard Liberty,Day of the Dead
Gary Howard Klar,Day of the Dead
Gary Howard Klar,Legal Eagles
Kevin Anderson (II),Father's Day
Kevin Anderson (II),The Editor
Joseph Pilato,Day of the Dead
Joseph Pilato,Empire of the Dark
Tony Cyrus,The Light at the Edge of the World
Tony Cyrus,A Town Called Hell
Hal Baylor,The Crooked Way
Hal Baylor,A Boy and His Dog
Owen Harn,Homefront
Owen Harn,Max
Mark Stanley,
Mark Stanley,Game of Thrones
Massimo Ranieri,The Light at the Edge of the World
Massimo Ranieri,La Macchinazione
Hugh Mitchell,Harry Potter and the Chamber of Secrets
Hugh Mitchell,Harry Potter and the Deathly Hallows: Part 2
Trevor Donovan,Surrogates
Trevor Donovan,The Ghost Beyond
Jeremy Gillespie,Father's Day
Jeremy Gillespie,Manborg
Bruno Bertocci,Caliber 9
Bruno Bertocci,The Red Queen Kills 7 Times
Alejandro de Enciso,The Light at the Edge of the World
Alejandro de Enciso,Tragic Ceremony
Vanessa Zima,The Absent
Vanessa Zima,Killer Weekend
Dave Chappelle,Con Air
Guillaume Gouix,L'immortel
Guillaume Gouix,Enragés
Lee Roberts,"Pirates of the High Seas Ch. 4, Blasted to Atoms"
Lee Roberts,Gunfight at the O.K. Corral
Hillary Brooke,Unmasked
Hillary Brooke,Insurance Investigator
Frank Gio,Vigilante
Frank Gio,King of New York
Nolan Gerard Funk,Bereavement
Nolan Gerard Funk,Truth or Dare
Kristen Hager,Aliens vs Predator: Requiem
Kristen Hager,The Barber
Frank Adonis,True Romance
Frank Adonis,Ghost Dog: The Way of the Samurai
Thomas Law,Unhallowed Ground
William Frankfather,Foul Play
William Frankfather,Trading Favors
Karen Disher,Ice Age: A Mammoth Christmas :2011
Karen Disher,Scrat: Spaced Out
Chad L. Coleman,The Green Hornet
Adam Boyer,Halloween II
Adam Boyer,The Legend of Zelda: The Hero of Time
Karl Yune,Anacondas: The Hunt for the Blood Orchid
Karl Yune,The Invitation
Chris Carmack,Deadly Honeymoon
Chris Carmack,Shark Night
Ricky Jay,Tomorrow Never Dies
Ricky Jay,Heist
Carly Schroeder,Rites of Passage
Carly Schroeder,One of Us
Eliza Dushku,Soul Survivors
Eliza Dushku,Open Graves
Tony Jaa,Furious 7
Tony Jaa,Paradox
Alexis Denisof,Rip It Off
Alexis Denisof,Guardians of the Galaxy
Emmanuelle Chriqui,Wrong Turn
Emmanuelle Chriqui,The Crow: Wicked Prayer
Matthew T. Metzler,Maze Runner: The Scorch Trials
Matthew T. Metzler,Acts of Violence
Gretchen Becker,L.A. Heat
Gretchen Becker,Maniac Cop 3: Badge of Silence
Yûki Kudô,Heaven's Burning
Yûki Kudô,Rush Hour 3
John Eastman,Sledgehammer
John Eastman,Dollman
Paul Borghese,Troma's War
Paul Borghese,The Family
Sergio Mioni,Raiders of the Lost Ark
Mark Mahoney,Blood Ties
Mark Mahoney,Black Mass
Daniel Thomas May,Fear Street Part Three: 1666
Daniel Thomas May,The Walking Dead
Sutton Foster,Just in Case
Sutton Foster,Mired
Jason 'Wee Man' Acuña,Jackass: The Movie
Jason 'Wee Man' Acuña,Behaving Badly
Giuseppe Addobbati,The Brute and the Beast
Giuseppe Addobbati,Watch Me When I Kill
Jonathan Silverman,Laura Smiles
Jonathan Silverman,Inkubus
David Belle,The Family
Monica Potter,Patch Adams
Monica Potter,Along Came a Spider
Akira Natsuki,Gamera Vs Barugon
Akira Natsuki,Gamera vs. Viras
David Pressman,Starsky & Hutch
Laura Robinson,Thrillkill
Laura Robinson,Mikey
Erik Palladino,Return To House On Haunted Hill
Autumn Reeser,Smokin' Aces 2: Assassin's Ball
Autumn Reeser,So Undercover
Elizabeth Peña,Vibes
Elizabeth Peña,Blue Steel
Ken'ichi Yajima,Sonatine
Ken'ichi Yajima,Kamikazi Taxi
Nikola Djuricko,In the Land of Blood and Honey
Nikola Djuricko,World War Z
Eiji Minakata,Sonatine
Eiji Minakata,A Yakuza in Love
Jayne Meadows,Lady in the Lake
Jayne Meadows,The Fat Man
Donna Douglas,Thriller
Elden Henson,Idle Hands
Elden Henson,O
Jessica Uberuaga,Take Back
Beatrice Straight,King Lear
Beatrice Straight,Bloodline
Cindy Busby,My Mom's Letter From Heaven
Cindy Busby,The Vampire Diaries
René Cardona III,The Bermuda Triangle
René Cardona III,Cyclone
Susanna Thompson,Random Hearts
Susanna Thompson,Dragonfly
Danila Kozlovsky,Vampire Academy
Danila Kozlovsky,Hardcore Henry
Sandy Brooke,Sledgehammer
Sandy Brooke,Bits and Pieces
Peter Schrum,Trancers
Peter Schrum,Demonic Toys
Jean-Pierre Jorris,Mad Love
Jean-Pierre Jorris,Frontier
Tygo Gernandt,Black Death
Tygo Gernandt,Boy 7
Harvey Hall,The Vampire Lovers
Harvey Hall,Lust for a Vampire
Ken Nakahara,Gamera: The Giant Monster
Ken Nakahara,Gamera vs. Viras
Kenichiro Yamane,Gamera vs. Viras
Hiroki Narimiya,Azumi
Hiroki Narimiya,Assassination Classroom: The Graduation
Dinny Powell,Superman II
Jeffrey Thomas,The Hobbit: An Unexpected Journey
Jeffrey Thomas,Slow West
Ronen Rubinstein,Some Kind of Hate
Ronen Rubinstein,Smiley Face Killers
Estelle Lefébure,Chrysalis
Estelle Lefébure,Frontier
Arata Furuta,Samurai Resurrection
Arata Furuta,13 Assassins
Alan Boyce,Permanent Record
Alan Boyce,Nowhere
Andrew Lee Potts,Return to House on Haunted Hill
Andrew Lee Potts,Freakdog
Shawn Hatosy,Nobel Son
Shawn Hatosy,The Lazarus Project
Karl Hackett,The Green Hornet Strikes Again!
Jack Pennick,Fort Apache
Jack Pennick,The Alamo
Michiko Saga,The Mad Fox
Biao Yuen,Righting Wrongs
Biao Yuen,Hero
Paul Whitehouse,Alice Through the Looking Glass
Pooya Mohseni,Bloody Slumber Party
Pooya Mohseni,Terrifier
Ben Davidson,The Black Six
Ben Davidson,Conan the Barbarian
Nancy Travis,Married to the Mob
Nancy Travis,Bogus
Robert Wisdom,Face/Off
Robert Wisdom,Motherless Brooklyn
Nia Peeples,DeepStar Six
Nia Peeples,Half Past Dead
Chihara Junia,Tokyo Rampage
Chihara Junia,9 Souls
Onimaru,Tokyo Rampage
Onimaru,9 Souls
Ian Hart,Enemy of the State
Ian Hart,Harry Potter and the Sorcerer's Stone
Sean Schemmel,Berserk: The Golden Age Arc III - The Advent
Aren Buchholz,S.W.A.T.: Under Siege
Christian Coulson,Harry Potter and the Chamber of Secrets
Ted Prior,Killer Workout
Ted Prior,Raw Nerve
Kei'ichi Noda,Gamera vs. Viras
Kei'ichi Noda,Gamera vs. Zigra
Kellan Lutz,Deep Winter
Kaori Momoi,Did The Red Bird Escape?
Kaori Momoi,Sukiyaki Western Django
Bonnie Dennison,Beneath
Bonnie Dennison,Stake Land II
Kazuya Takahashi,Kamikazi Taxi
Kazuya Takahashi,Samurai Resurrection
Chelcie Ross,Above The Law
Chelcie Ross,A Simple Plan
Lucía Prado,The Diabolical Dr. Z
Lucía Prado,Slugs
Woo-Ping Yuen,The Chinese Boxer
Woo-Ping Yuen,Eastern Condors
Nicholas Kadi,Navy SEALS
Nicholas Kadi,Freedom Strike
Ian Dury,Middleton's Changeling
Bob Herron,There Was a Crooked Man
Bob Herron,City Heat
Daniel Valenzuela,Tumberos
Evan James,Hard to Kill
Evan James,Stone Cold
Tom Kurlander,Kindergarten Cop
Aimee Teegarden,Rings
Paul Chirico,Godzilla
Paul Chirico,Escape the Night
Benton Jennings,Alamo: The Price of Freedom
Benton Jennings,Travis
Matt Bettinelli-Olpin,V/H/S
Matt Bettinelli-Olpin,Southbound
Carolyn Hennesy,Bambi II
Carolyn Hennesy,Terminator 3: Rise of the Machines
Marian Waldman,Black Christmas
Marian Waldman,Deranged
Lorna Gray,The Man They Could Not Hang
Lorna Gray,Up in the Air
Rachel Miner,Fatwa
William Haade,Key Largo
Sergey Kolesnikov,A Good Day to Die Hard 
Sergey Kolesnikov,Black Sea
Colin Jeavons,The Island
Mika Kikuchi,Suicide Club
Mika Kikuchi,Battle Royale II
Hae-jin Yoo,The Warrior
Hae-jin Yoo,The Unjust
Woo-sung Jung,The Warrior
Woo-sung Jung,The Restless
Jin-mo Ju,The Warrior
Jin-mo Ju,A Better Tomorrow
Giovanni Bonadonna,The Big Racket
Giovanni Bonadonna,The Heroin Busters
Rongguang Yu,The Warrior
Rongguang Yu,Three Kingdoms: Resurrection of the Dragon
Sherry Jackson,Star Trek
Jim O'Heir,Seeking a Friend for the End of the World
Jim O'Heir,Life After Beth
Branwell Donaghey,Black Sea
Lynne De Bel,The Day After Tomorrow
Lynne De Bel,Punisher: War Zone
Reid Scott,Amusement
Reid Scott,Injustice
Lucia Méndez,El Desconocido
Lucia Méndez,Mas negro que la noche
William Lundigan,Inferno
William Lundigan,The Way West
Hari Rhodes,Battle for the Planet of the Apes
Danny Mann,The Land Before Time VI: The Secret of Saurus Rock
Danny Mann,The Land Before Time VIII: The Big Freeze
Erica Gimpel,True Blood
Erica Gimpel,Nikita
Michelle Phillips,Dillinger
Michelle Phillips,Scissors
Gérard Tichy,The Hanging Woman
Axelle Carolyn,Doomsday
Axelle Carolyn,Centurion
Todd Boyce,The Punisher
Todd Boyce,The King's Man
Fujio Harumoto,The Invisible Man Vs The Human Fly
Fujio Harumoto,Zatoichi's Revenge
